text,mergedTextualRating,month
Says remdesivir is responsible for killing patients hospitalized with COVID-19.,false,1
"In January 2022, California substitute teacher Bridget Maas was fired or faced censure because she refused to accept a student's expressing their feline alter ego.",false,1
"The “vampire hormone” can act like a dose of sunset, tricking your body into feeling like it’s time to sleep.",true,1
Dr Kerry Chant tweets 'only 3 deaths' from child Covid-19 vaccine rollout,false,1
Photos show “sheep feces” that are “now in high demand in China because of their richness in protein.”,false,1
"The ""freedom convoy"" broke a Guinness World Record for longest convoy with more than 50,000 trucks.",false,1
“Data from around the world suggests that omicron favors the fully vaccinated.”,false,1
52 viruses can cause a false positive on a COVID-19 PCR test,false,1
A video shows a color-changing car that was made by BMW.,true,1
"Thanks to the American Rescue Plan’s changes to the Affordable Care Act, “four out of five consumers (are) finding quality coverage for under $10 a month.”",false,1
"The explosion probably won’t cool the planet as some previous eruptions have done, but its effects could be felt around the world in other ways.",true,1
Williams died before finishing the new season of his documentary series “Black Market.” The producers completed it with the help of some famous friends.,true,1
Novak Djokovic is the first professional athlete to be banned from a major sporting event for “not taking drugs.”,false,1
Archaeologists made a discovery inside a Roman toilet.,true,1
"Reports of infections are falling in Cleveland, Newark and Washington, suggesting that a national peak may be approaching.",true,1
Proposed changes to the Electoral Count act show Pence had the power and “could have overturned the election!”,false,1
Safety experts offer advice on how people can keep warm and collected if they are stranded for hours on the road. Their top tip? Be prepared.,true,1
"Prices are rising rapidly, wages are growing and consumers are glum as a fraught economic moment poses big challenges for policymakers.",true,1
"And if so, how can I tell if I’m overdoing it?",true,1
"The 2020 presidential election was ""rigged",false,1
"The Biden-Harris administration ""wants to hand out $450,000 to illegal immigrants.",false,1
"“Dawn FM” suggests at least one future direction for the pop powerhouse, who’s spent a decade making careful moves.",true,1
"“When a person cries, if the first drop of the tears come from the right eye, it’s happiness. But when it comes from the left eye, it’s pain.”",false,1
"Oona Doherty, a rising star in Europe, brings a Belfast-inspired piece to New York. “This is about kinetic trauma,” she says. “This is about you, as well.”",true,1
"In January 2022, a 7-year-old boy named Lachlan Leary died from a COVID-19 vaccine-induced heart attack in New South Wales, Australia.",false,1
"An ESPN report sent observers scrambling on Saturday, but neither Brady’s agent, his team nor the N.F.L. could confirm that the Buccaneers quarterback had made a decision about his football career.",true,1
Barack Obama’s message ahead of 2022 election in Kenya,false,1
“There's never been a president (before Joe Biden) that has made race and gender the defining factor” for a Supreme Court nomination.,false,1
“COVID-19 shots are not vaccines” because they don’t “prevent one from becoming infected”,false,1
"Image shows vehicles piled up in Jan. 6 Mount Sterling, Kentucky, snowstorm",false,1
The consumer goods giant said it will increase prices on fabric care products in February and personal care products in April.,true,1
An email shows that employers are requiring employees to wear masks during Zoom meetings.,false,1
A photograph shows an official poster from the National Health Service warning that the COVID-19 vaccine causes Bell's palsy.,false,1
Dr. Anthony Fauci has never taken care of patients.,false,1
"A blurry image that China’s space program had called the “mystery hut” was a result of camera angle, light and shadow.",true,1
"U.S. Sen. Mitt Romney tweeted that first lady Jill Biden should get an Oscar for portraying ""an Alzheimer's care giver posing as a loving wife.",false,1
"As of late 2021 or early 2022, at least one bathroom in one public school in Midland, Michigan, contained a litter box installed for the use of students adopting a feline alter ego.",false,1
75% of deaths were people with ‘at least four comorbidities’,false,1
"James M. Vaughn Jr., wielding a fortune, argues that he brought about the Fermat breakthrough after the best and brightest had failed for centuries to solve the puzzle.",true,1
Picture shows the “Freedom Convoy” trucks in Canada.,false,1
Dangerous ice was expected to hit the Carolinas and up to a foot of snow was predicted for upstate New York.,true,1
"As a youth, “I got arrested” protesting for civil rights.",false,1
"Video shows troops at the Ukraine-Russia border on Jan. 27, 2022.",false,1
This word has appeared in 65 articles on NYTimes.com in the past year. Can you use it in a sentence?,true,1
Betty White died after getting a COVID-19 booster shot and she was the sister of former first lady Barbara Bush.,false,1
"A standoff between the committee investigating the attack and Representative Kevin McCarthy, the minority leader, as well as other Republicans, raises tricky legal and political issues.",true,1
"Jonas Andersen, the former beverage director for Agern and the Great Northern Food Hall, hopped the Metro-North to open a store in Croton Falls, N.Y.",true,1
"The contradictory, sometimes menacing messages from the Kremlin have stumped Western officials and Russia experts, showing the Russian leader’s desire to keep his rivals on edge.",true,1
Copenhagen Sparkling Tea Company’s lineup of teas contain little to no alcohol and pair nicely with all manner of foods.,true,1
Cyclists on either side of a vehicle have priority when cars are turning.,true,1
"In “The Myth of Closure,” Pauline Boss offers guidance for moving forward amid the painful losses of the moment.",true,1
"The French president, determined to engage with Russia, wants to shape a new European security order from crisis — and win the April election.",true,1
"A month from the Beijing Olympics, the comeback the American skier was certain that she had in her has arrived just in time.",true,1
The International Monetary Fund forecasts that the growth rate of the world economy will slow to 4.4 percent in 2022.,true,1
"Sometimes, what might have been never stops mattering.",true,1
“We all know China created COVID.”,false,1
[A]t a time when we had 2 million illegal immigrants cross our border under Joe Biden’s tenure in office. That’s like adding the entire population of Nebraska to this country.”,false,1
“Danish researchers [...] found protection against Omicron turned negative three months after the second dose”,false,1
"The ""Black Knight"" is an ancient alien satellite that has orbited Earth for thousands of years.",false,1
A video shows pills growing into a snake-like form as they burn on top of a stove.,true,1
French TV news report shows mannequin posing as COVID-19 patient,false,1
An image shows a flyer of an After School Satan Club,true,1
"New York State recorded over 85,000 new coronavirus cases on the last day of 2021, the highest one-day total in the state since the pandemic began, officials announced on Saturday.",true,1
The tech industry has grown ever more rich off big ideas that were developed more than a decade ago. New things like quantum computing and self-driving cars could take a while.,true,1
"Public discussion of mental illness has grown in recent years, but in rural areas, resources and acceptance are still limited.",true,1
"An energizing presentation of the artist’s landscapes, interiors and sculptural objects at David Zwirner Gallery lets visitors enter his secret universe.",true,1
"A state judge had ruled against the mask mandate late Monday, arguing that Gov. Kathy Hochul lacked the authority to enact it.",true,1
The electric-car maker managed substantial growth as Europe and China increasingly propelled sales.,true,1
Flurona is the latest variant of the coronavirus,false,1
"We met on a dating app, where his profile lacked a few crucial details.",true,1
"If the West fails to meet its security demands, Moscow could take measures like placing nuclear missiles close to the U.S. coastline, Russian officials have hinted.",true,1
Photo shows Mennonites joining the freedom convey protest,false,1
These STDs were made in a lab and can be easily eliminated from the body,false,1
"Rescue excavator falls into ravine in Murree, Pakistan in January 2022",false,1
A video shows an orangutan driving a golf cart.,true,1
"The jurors said earlier on Monday that they were deadlocked on three of 11 counts facing Ms. Holmes, but were asked to fill out a verdict form on the other charges.",true,1
A law backed by Virginia Democrats barred local sheriffs from having military equipment that “would have come in very helpful” with the I-95 traffic jam.,false,1
Wisconsin legislators voted to withdraw 10 electoral votes for Biden.,false,1
"In a move befitting its Silicon Valley setting, the city of Sunnyvale, Calif., will aim a laser at 1,000 birds that have overwhelmed the downtown area during the pandemic.",true,1
Quotes show Joseph Stalin and Joe Biden expressed similar views about counting votes.,false,1
The players formally rejected the league’s offer — they didn’t believe some of M.L.B.’s ideas would accomplish what the league claimed — and made a counterproposal.,true,1
"In this lesson, students will learn about a process called gentrification and decide whether it helps or hurts communities.",true,1
"The magazine’s Ethicist columnist on whether to keep a coworker’s illness confidential, outing an unvaccinated colleague — and more.",true,1
"The famed sportswear brand Le Coq Sportif is hoping to reinvent itself, and its hometown, by outfitting its country’s teams at the Beijing and Paris Olympics.",true,1
"Facing an uncontrolled surge of virus cases, parents of young children are again forced to wrestle with child care crises as the rest of the world appears eager to move on.",true,1
"From in-person and virtual performances to exhibitions and tours, the city offers plenty of options for honoring the civil rights leader this year.",true,1
"An opportunity to hear from, and ask questions of, the journalists who helped ignite the #MeToo movement.",true,1
Dr. Phil and other celebrities are endorsing CBD gummies.,false,1
"Dana Goldstein, a Times education reporter, weighs in on questions that she hears frequently from parents.",true,1
South Korean President was not seen off by anyone when leaving Egypt,false,1
"A new study finds the first known instance of a human-engineered hybrid, bred from a donkey and a Syrian wild ass 4,500 years ago.",true,1
"“Without a shred of clinical data to support its decision, the Biden Administration has revoked the emergency use authorization for lifesaving monoclonal antibody treatments.”",false,1
Scott Malamut and Dr. Thomas McConville started dating a year after they met as members of the same fraternity at Cornell University in 2006.,true,1
"The FBI sent Martin Luther King Jr. a letter encouraging him to kill himself and claiming knowledge of his sex life, his lovers, and more.",true,1
The album of music from the latest Disney animated film climbs to the top of the Billboard 200 after first arriving in November.,true,1
New South Wales Chief Health Officer Dr. Kerry Chant celebrated the COVID-19 vaccine rollout in New South Wales saying that it only resulted in the death of three children.,false,1
Which cult classic should you steal a line from to leave them wanting more?,true,1
California is pausing COVID-19 restrictions for the Super Bowl,false,1
Video shows a volcanic eruption in Tonga,false,1
The No. 1 men’s tennis player was told to leave the country after a 10-hour standoff at a Melbourne airport. He remained in the country as he waited out a legal appeal.,true,1
Video shows Indian PM Modi giving a speech in January 2022 in Goa,false,1
"Prufrock, a washed-rind cheese from Grey Barn on Martha’s Vineyard, took honors at the recent World Cheese Awards.",true,1
A Michigan school put litter boxes in bathrooms for students who identify as cats,false,1
"“Chief Justice John Roberts goes after the highest court in the land, citing their ‘inappropriate political influence.’”",false,1
Couple founded Stanford University because Harvard refused son's memorial,false,1
"Anne Frank said: ""Everyone has inside of him a piece of good news. The good news is that you don't know how great you can be! How much you can love! What you can accomplish! And what your potential is!",false,1
A video shows Chuck Norris responding to the Biden administration,false,1
Natural infection ... is giving profound immunity and then giving an immunity better than the vaccine.,false,1
A photograph shows the original design of Mount Rushmore — complete with each leader’s suited bust — before funding ran out.,true,1
“Fully vaccinated Australians in hospital for COVID-19 surpass unvaccinated”,false,1
"There are ""a total of 57 potential cross reactants that could give you a false positive when administering the PCR tests.",false,1
Images show how climate change destroyed the Greenland ice sheet and harmed a polar bear from 2009 to 2019.,false,1
“No one has been hospitalized for” the omicron variant of COVID-19.,false,1
"U.S. Supreme Court Justice Neil Gorsuch said the flu kills ""hundreds of thousands of people every year.",false,1
The CDC staged “the ‘escaping monkeys’ as a cover story for releasing the next bioweapon.”,false,1
"Anne Frank said: ""Look at how a single candle can both defy and define the darkness.",false,1
Justice Sonia Sotomayor is pictured in a photo from a Jan. 7 dinner with Democratic leaders.,false,1
Clinicians are divided over new guidelines that say teens should undergo mental health screenings before receiving hormones or gender surgeries.,true,1
"“Without a shred of clinical data to support its decision, the Biden Administration has revoked the emergency use authorization for lifesaving monoclonal antibody treatments.”",false,1
"Amy Schneider isn’t the only one on a roll. Just a dozen players have won 10 or more games, half of those in the past five years, and a quarter in this season alone.",true,1
Counterfeiting — filling luxury bottles with cheap liquor — has hit American whiskey hard as sky-high prices raise the payoff for scammers.,true,1
Video shows Alexandria Ocasio-Cortez pouring shots for a group of people “days before testing positive” for COVID-19.,false,1
“Worldwide Data suggests Fully Vaccinated [people] are developing Acquired Immunodeficiency Syndrome”,false,1
"The Southernmost Point Buoy in Key West, Fla., was damaged by a pair of tourists on New Year’s Day, the police said. Their bartender recognized them.",true,1
“Gavin Newsom Gets Death Penalty.”,false,1
Video shows Rafael Nadal and Roger Federer laughing at Novak Djokovic after he was stuck in an Australian airport.,false,1
Frequent boosters “could adversely affect the immune system” and “could pose a risk of overloading people’s immune systems and lead to fatigue.”,false,1
"In this extended lesson plan, students will use this special Times series to deepen, expand and challenge their understanding of Black life, culture and history in America.",true,1
"Capt. Sir Mansfield Cumming suggested that British intelligence agents use semen as invisible ink during World War I, but later put a stop to it due to the smell.",true,1
Says Prince Harry and Meghan Markle’s baby doesn’t exist.,false,1
Images show dead fish washed up on Tonga's coast after a volcanic eruption,false,1
"American taxpayer dollars provide “free housing, free medical, free state identification” to immigrants in the country illegally.",false,1
"Parker Schnabel or another member of the cast of ""Gold Rush"" admitted that the Discovery Channel show is fake.",false,1
The case against the founder of the failed blood testing start-up Theranos came to symbolize the pitfalls of Silicon Valley’s culture of hustle and hype.,true,1
"On Sunday, Mark B. Rosenberg said he created “discomfort for a valued employee.”",true,1
The research could have policy implications as President Biden pushes to revive his proposal to expand the child tax credit.,true,1
“Ashli Babbitt Tried To Stop Antifa False Flag On Jan 6th”,false,1
“Barack Obama’s real father is Communist Party propagandist Frank Marshall Davis.”,false,1
"The sparsely populated islets of Nomuka, Mango and Fonoifua were hit by waves almost 50 feet high, a Red Cross official said.",true,1
"The show runner behind “Fargo” and “Legion” is also a novelist. His latest, “Anthem,” is set in a divided America with a touch of magical realism.",true,1
Says Bob Saget died from the COVID-19 vaccine.,false,1
"After a two-year hiatus, live programming resumes, including evenings by the violinist Johnny Gandelsman and the choreographer Ashwini Ramaswamy.",true,1
"In this lesson, students will learn about the journey of a book that was checked out in 1911 and not returned until 2021. Then, they will discuss the importance of libraries and learn about how they are cataloged.",true,1
"No, Biden didn’t give his used face mask to Justice Stephen Breyer",false,1
"A 2,000-year-old skull from modern-day Peru had a metal plate inserted to treat a skull fracture.",true,1
"The equestrian monument to Roosevelt, which has stirred protests as a symbol of colonialism and racism, is leaving its plinth, in pieces.",true,1
"The day after his 12th birthday, Muhammad Drammeh died along with his mother and two of his sisters.",true,1
Nine artists are pulling their music from Spotify in solidarity with Neil Young,false,1
And: A couple overcomes loss together.,true,1
"The charges against Alaa Mousa include torturing opponents of the Assad regime in military hospitals in Syria, and murdering at least one by lethal injection.",true,1
“All communications to families from the US Navy have been halted.”,false,1
"The playwright says her semi-autobiographical works, including her new play for Atlantic Theater Company, help to provide a measure of clarity about painful experiences.",true,1
"COVID"" is an acronym that stands for discovered (and yet to be discovered) variants of COVID-19.",false,1
A viral video shows a woman carrying a lion down the street.,true,1
Tim Tebow used to “kneel in prayer and the NFL complained.”,false,1
Democrats “are trying to ban voter ID.”,false,1
Phase 3 trial shows that Ivermectin is effective against Omicron,false,1
I led the fight to add 200 new police officers to make our city safer.,false,1
Canada truck convoy included in Guinness World Record book for longest convoy,false,1
"Former U.S. President Jimmy Carter once helped contain a potentially dangerous accident at a nuclear reactor in Canada, back in 1952.",true,1
"“Biden won’t allow Delta-variant COVID patients to get proven and effective monoclonal treatments even though there are 50,000-100,000 Americans infected by Delta EVERY DAY.”",false,1
Email required employees to wear masks during Zoom calls,false,1
"Republican congressman Jim Jordan was suspended from Twitter on Jan. 10, 2022.",false,1
The prime minister is under intense political pressure over claims that he lied to Parliament about parties held in Downing Street during a lockdown.,true,1
The Nuremberg Code says 'mandating masks on the citizens' is a war crime,false,1
"In a little over four years as the Giants’ general manager, Gettleman failed to hire a successful head coach. His replacement will get the chance after the firing of Joe Judge.",true,1
Video shows floods in Iran,false,1
An image shows a portrait of Dr. Anthony Fauci hanging in Fauci's office.,true,1
On your mark … get set … solve!,true,1
"“We have over 100,000 children, which we’ve never had before, in serious condition, and many on ventilators” due to the coronavirus.",false,1
The president is traveling to Atlanta with Vice President Kamala Harris as part of an effort to sell lawmakers and the public on major voting rights legislation.,true,1
COVID-19 pneumonia is an allergic reaction,false,1
"Justice Sonia Sotomayor tested positive for COVID-19, according to Facebook post showing image with altered CNBC headline.",false,1
The president’s promise highlights a group that has struggled to become part of the very small pool of elite judges in the nation’s higher federal courts.,true,1
"Morgan Freeman said: ""Stop taking tests and live your life. If you’re sick, stay home. If you feel fine, go about your business.",false,1
1 million 'COVID-vaccine injuries' are reported in a CDC database,false,1
"The CDC revealed that ""over 75%"" of all COVID-19 deaths ""occurred in people who had at least four comorbidities.",false,1
A small group of Alaskan middle-schoolers gets a hands-on lesson in hunting and processing food from the land.,true,1
"For many 2020 Olympians, the return to competition comes after an inevitable post-Olympic question: What’s next?",true,1
"Before the pandemic, when Mary Calliste, 32, traveled, she would try to hit as many tourist attractions as she could. But in early December, Ms. Calliste, who works in the financial services industry out of Plainfield, N.J., went to Guatemala and stayed at an eco-friendly hotel called Lush Atitlán. There, she ate vegan meals, walked around the natural reserve and listened to music.",true,1
"“The concern is misplaced, because if you look at the statistics, African American voters are voting in just as high a percentage as Americans.”",false,1
"The Polish actress also stars in “The Lost Daughter,” directed by Maggie Gyllenhaal.",true,1
“Pennsylvania had 2.6 million mail in votes that the court of appeals of PA held to be unconstitutional. Umm that alone means Biden lost PA.”,false,1
"Focus, a weeklong event starting Sunday, delves into the broad range of American sounds in the first half of the 20th century.",true,1
Inside an F.B.I. interview with one of the Capitol rioters.,true,1
A weatherman admitted the military is 'spraying chemtrails,false,1
Three states and the District of Columbia allege that the tech giant misled consumers by continuing to track those who had changed their privacy settings to prevent data collection.,true,1
"After more than a decade, Neve Campbell, Courteney Cox and David Arquette return to take a new stab at the meta-horror franchise. They didn’t jump in right away.",true,1
"Some players, unhappy with Activision in recent years, said the Microsoft deal could reverse a decline in quality.",true,1
"Republicans used the filibuster for a fifth time to block action on the bill, and Democrats pledged to begin what appeared to be a doomed bid to change Senate rules to pass it.",true,1
"Tens of thousands of overseas Tongans, intimately tied to their homeland, are contending with the pandemic, snarled supply chains and limited communications.",true,1
Images of roadblocks near Kobo,false,1
"President Biden announced that his administration would double its order of Pfizer’s scarce Covid-19 antiviral drug, which has been shown to reduce hospitalizations.",true,1
"Hilarie Burton Morgan, Sophia Bush and Bethany Joy Lenz talk shop on their podcast “Drama Queens” for their fans but, also, for themselves.",true,1
"The move will allow for debate on the legislation to begin this week, hastening a confrontation with Republicans and the moment when Democrats could try to change Senate rules.",true,1
Says he has issued more pardons than “any Wisconsin governor in contemporary history.”,true,1
An extravagant 1787 party attended by George Washington ran up a hefty tab,true,1
"Fox News reported in 2021 that former President Donald Trump had ""vowed to pardon Ghislaine Maxwell"" if he is elected again in 2024.",false,1
"We talked to New Yorkers at stations in Queens, Brooklyn and Manhattan. Their experiences riding the subway hint at the barriers to drawing back those who are not.",true,1
Says Alexandria Ocasio-Cortez “says that all young people want to be socialists.”,false,1
Joe Biden edited a Fourth of July picture and reposted it for New Year’s Day,false,1
"Video shows China launching an 'artificial sun', setting new world record",false,1
"Etel Adnan avoids easy understanding or conclusion. She layers on complexity, and we are thrust into the magical unknown.",true,1
"If you are in a situation where it is unsafe for you to speak, call 999 then hit 55.",false,1
"It will be hard to let go of aging stars like Roger Federer, Rafael Nadal and Serena Williams, and troubled ones like Novak Djokovic. But the time is coming, if it is not already here.",true,1
Video shows gunfight in China’s Chongqing,false,1
"Martin Luther King Jr. was 'killed by his doctor,' not a gunman",false,1
"In January 2022, a Boston hospital denied a patient a heart transplant because he refused COVID-19 vaccination.",true,1
Feeling stuck on today’s puzzle? We can help.,true,1
The Freedom to Vote Act is “a sprawling takeover of our whole political system.”,false,1
Feeling stuck on today’s puzzle? We can help.,true,1
Washington state is considering a proposal to create internment camps for the unvaccinated.,false,1
Images showing dead fish on beaches following Tonga volcano,false,1
"People are going door to door handing out drugged masks, robbing houses",false,1
"In this lesson, students will learn how cinnamon, nutmeg and cardamom are produced in Zanzibar. Then they will research a spice they are curious about.",true,1
NOAA charts show inaccurate and 'dramatic' sea-level rise projections,false,1
The deal follows the loss of Topps’s licensing agreement with Major League Baseball and the Major League Baseball Players Association to Fanatics.,true,1
This word has appeared in 173 articles on NYTimes.com in the past year. Can you use it in a sentence?,true,1
"Coal only thing keeping the power grid stable, lights on and heat going",false,1
And what else is new in testing.,true,1
"“With the ongoing pandemic, our State Park attendance is at the highest it’s ever been.”",true,1
Video was released by WikiLeaks and proves moon landing was faked,false,1
An implanted microchip in the body can replace vaccine cards and will be used instead to carry COVID-19 vaccine passports.,false,1
"The Family Foundation School, closed in 2014, has long faced accusations of using improper methods. Decades later, lawsuits submitted under the Child Victims’ Act have exposed rampant claims of physical, emotional and sexual abuse.",true,1
"“When he [David Ferriero] first became the archivist, I wrote to him about the ERA and that it was his job to certify it. He wrote me back — I have got the letter — saying he supports the ERA and that he would do it.”",false,1
